sofifa_id;name;team;position;foot;best_position;height;weight;age;ova;pot;growth;gk_handling;weak_foot;international_reputation;team_position;pac;sho;pas;dri;def;phy;wage;value
198717;W. Zaha;Crystal Palace;Atacante;Right;LW;180;66;28;82;82; 0;10;3;2; 4;89;77;72;87;34;76; 85000; 30500000
233049;J. Sancho;Manchester United;Atacante;Right;CAM;180;76;21;85;89; 4;11;3;3; 4;81;75;81;89;36;61;145000; 78500000
234396;A. Davies;FC Bayern München;Defensor;Left;LB;183;75;20;84;89; 5;11;4;3; 2;95;66;76;85;76;77; 70000; 58500000
235805;F. Chiesa;Juventus;Atacante;Right;RM;175;70;23;84;90; 6; 7;4;3; 4;91;81;75;86;48;73; 81000; 66500000
236610;M. Kean;Juventus;Meio-Campo;Right;ST;182;72;21;79;87; 8; 8;3;2; 3;85;77;56;78;40;75; 69000; 39500000
236987;B. Kamara;Olympique de Marseille;Defensor;Right;CDM;184;68;21;80;86; 6;12;3;2; 2;74;54;71;73;80;80; 30000; 31000000
239807;D. Frattesi;U.S. Sassuolo Calcio;Meio-Campo;Right;CAM;184;74;21;75;84; 9;10;4;1; 3;79;69;73;77;65;69; 22000; 12500000
241461;Ferran Torres;FC Barcelona;Atacante;Right;CAM;184;77;21;83;89; 6; 9;4;1; 4;84;79;79;84;35;67;140000; 58500000
253149;J. Frimpong;Bayer 04 Leverkusen;Defensor;Right;RM;171;63;20;78;85; 7; 7;3;1; 2;93;54;71;81;71;70; 33000; 26500000
255009;K. Taylor;Ajax;Meio-Campo;Left;LM;182;70;19;71;84;13;12;4;1; 3;74;68;74;72;59;64;  6000;  4400000
258467;L. Romero;Lazio;Atacante;Left;LM;166;64;16;66;86;20;11;3;1; 4;76;54;64;72;32;49;  2000;  2300000
264699;K. Asllani;Empoli;Meio-Campo;Right;CM;175;68;19;63;78;15; 8;3;1; 3;67;48;60;62;61;57;  4000;  1100000
268438;Alejandro Garnacho;Manchester United;Atacante;Right;RM;180;70;17;63;84;21;15;4;1; 4;82;59;57;65;24;52;  2000;  1500000
208670;H. Ziyech;Chelsea;Atacante;Left;RW;181;65;28;83;83; 0; 7;2;3; 4;76;77;87;83;50;65;155000; 36500000
216320;S. Fofana;Racing Club de Lens;Meio-Campo;Right;CM;185;74;26;80;81; 1; 8;4;2; 3;76;74;75;79;73;83; 37000; 24500000
224411;Goncalo Guedes;Valencia CF;Atacante;Right;ST;179;68;24;81;86; 5;12;4;2; 4;86;81;76;82;38;71; 43000; 39500000
227558;J. Siebatcheu;BSC Young Boys;Atacante;Right;ST;190;87;25;74;77; 3;10;3;1; 4;66;73;60;71;29;74; 16000;  5500000
228092;S. Berge;Sheffield United;Defensor;Right;CB;195;96;23;75;81; 6; 9;3;1; 2;64;58;71;72;73;83; 22000;  8000000
233885;E. Comert;Valencia CF;Defensor;Right;CB;183;80;23;70;79; 9; 8;4;1; 2;77;44;53;55;69;76; 14000;  3300000
234574;Diogo Dalot;Manchester United;Defensor;Right;RB;184;76;22;78;84; 6; 6;4;2; 2;81;60;73;78;73;77; 78000; 21000000
236403;E. Ndicka;Eintracht Frankfurt;Defensor;Left;CB;192;82;21;80;85; 5; 8;3;2; 2;80;50;71;73;81;78; 23000; 29500000
251530;Nuno Tavares;Arsenal;Defensor;Left;LB;183;75;21;73;80; 7;13;4;1; 2;86;52;65;73;66;74; 35000;  6000000
253124;Matheus Nunes;Sporting CP;Meio-Campo;Right;CAM;183;76;22;79;86; 7;10;3;1; 3;82;71;73;82;74;76; 15000; 35500000
260144;C. Patino;Arsenal;Meio-Campo;Left;CM;182;75;17;64;85;21; 9;3;1; 3;64;47;63;66;60;59;  2000;  1800000
176676;Marcelo;Real Madrid CF;Defensor;Left;CAM;174;75;33;79;79; 0; 5;4;4; 2;71;72;79;86;75;69;125000;  9000000
221363;D. van de Beek;Everton;Defensor;Right;CAM;184;74;24;79;84; 5;12;3;3; 2;68;77;76;78;72;75; 95000; 26500000
225193;Merino;Real Sociedad;Meio-Campo;Left;CM;189;83;25;83;87; 4;12;3;1; 3;74;78;81;82;82;81; 47000; 50000000
229558;D. Upamecano;FC Bayern München;Defensor;Right;CB;186;90;22;82;87; 5; 7;3;2; 2;79;43;62;68;81;81; 70000; 42500000
234378;D. Rice;West Ham United;Meio-Campo;Right;CDM;185;80;22;83;88; 5;11;3;1; 3;72;64;74;76;82;82; 76000; 51000000
236480;Y. Bissouma;Brighton & Hove Albion;Defensor;Right;CDM;182;80;24;81;86; 5; 8;3;1; 2;72;68;75;79;80;77; 57000; 35500000
237678;I. Konate;Liverpool;Defensor;Right;CB;194;95;22;80;88; 8; 7;2;2; 2;79;34;57;67;81;79; 85000; 44500000
241811;Sergio Gomez;RSC Anderlecht;Defensor;Left;CAM;171;68;20;72;81; 9; 7;3;1; 2;71;66;74;75;66;65; 11000;  4900000
241852;M. Diaby;Bayer 04 Leverkusen;Atacante;Left;LM;170;68;21;83;88; 5; 9;3;2; 4;94;72;75;87;42;57; 55000; 56000000
247851;Bruno Guimaraes;Newcastle United;Defensor;Right;CM;182;74;23;80;85; 5;11;2;2; 2;68;66;79;80;75;77; 43000; 31500000
256781;L. Netz;Borussia Mönchengladbach;Defensor;Left;LWB;180;83;18;72;85;13;11;3;1; 2;77;44;64;68;68;62;  5000;  5000000
258685;J. Muleka;Kasimpaşa SK;Atacante;Right;ST;180;77;21;70;79; 9;15;3;1; 4;81;68;57;72;35;70;  8000;  3600000
258775;L. Sucic;FC Red Bull Salzburg;Atacante;Left;CAM;185;71;18;72;84;12;12;3;1; 4;75;70;72;74;49;62;  7000;  5500000
264846;Cristhian Mosquera;Valencia CF;Defensor;Right;CB;188;79;17;65;82;17; 6;3;1; 2;65;39;51;48;67;62;   500;  1700000
231478;L. Martinez;Inter;Meio-Campo;Right;ST;174;72;23;85;89; 4; 8;4;3; 3;83;82;71;85;48;84;145000; 78000000
236015;M. Gibbs;Sheffield United;Atacante;Right;CAM;178;70;21;74;82; 8; 7;2;1; 4;74;68;72;75;57;66; 43000;  9500000
236632;David Neres;Shakhtar Donetsk;Atacante;Left;CAM;176;71;24;79;82; 3;10;3;3; 4;85;72;73;83;37;64;  1000; 24000000
237086;Kim Min Jae;Fenerbahçe SK;Defensor;Right;CB;190;81;24;77;83; 6; 7;3;1; 2;80;33;57;62;77;82; 37000; 15000000
239231;Cucurella;Brighton & Hove Albion;Defensor;Left;CM;172;66;22;80;85; 5; 7;3;1; 2;76;67;78;80;75;74; 53000; 30000000
239956;M. Boadu;AS Monaco;Defensor;Right;ST;183;67;20;75;83; 8;15;5;1; 2;89;74;62;76;28;66; 34000; 12500000
240130;Eder Militao;Real Madrid CF;Defensor;Right;CB;186;78;23;83;90; 7; 8;3;2; 2;86;50;70;71;84;82;145000; 67500000
243134;L. Ramazani;Unión Deportiva Almería;Atacante;Right;RM;167;55;20;69;83;14;10;4;1; 4;84;62;60;73;33;57;  4000;  3400000
243812;Rodrygo;Real Madrid CF;Atacante;Right;RM;174;64;20;80;87; 7; 8;4;1; 4;87;74;72;83;32;56;120000; 42000000
244067;M. Lacroix;VfL Wolfsburg;Defensor;Right;CB;190;88;21;77;85; 8; 7;2;2; 2;89;33;55;64;78;77; 36000; 22000000
245538;K. Furuhashi;Celtic;Atacante;Right;RW;170;63;26;74;74; 0; 7;4;1; 4;86;75;68;75;47;66; 47000;  4700000
251809;S. Botman;LOSC Lille;Defensor;Left;CB;195;81;21;79;85; 6; 9;3;2; 2;60;37;59;61;80;84; 27000; 25500000
252897;C. Ramsay;Aberdeen;Defensor;Right;RWB;177;68;17;63;80;17; 8;3;1; 2;74;43;58;64;56;67;   500;  1100000
257057;A. Onana;LOSC Lille;Meio-Campo;Right;CDM;195;76;19;73;84;11;12;4;1; 3;75;56;67;71;68;77; 13000;  6000000
176580;L. Suarez;Atlético de Madrid;Atacante;Right;ST;182;86;34;86;86; 0;25;4;5; 4;71;89;80;81;47;81;105000; 33000000
190460;C. Eriksen;Brentford;Atacante;Right;CM;181;76;29;82;82; 0;14;5;3; 4;62;78;88;81;53;52; 71000; 29500000
192985;K. De Bruyne;Manchester City;Defensor;Right;CM;181;70;30;91;91; 0;13;5;4; 2;76;87;93;87;64;77;350000;125500000
212616;R. De Paul;Atlético de Madrid;Meio-Campo;Right;CM;180;70;27;83;84; 1;12;3;1; 3;78;77;82;82;73;81; 74000; 41500000
215798;M. Cornet;Burnley;Defensor;Left;ST;179;69;24;78;81; 3;13;4;2; 2;87;76;71;77;67;77; 34000; 19000000
218667;Bernardo Silva;Manchester City;Defensor;Left;CAM;173;64;26;87;88; 1;10;3;2; 2;80;78;83;91;61;68;220000; 94000000
226166;N. Mukiele;RB Leipzig;Defensor;Right;CB;187;84;23;80;84; 4; 7;3;2; 2;80;49;68;72;81;80; 61000; 28000000
231478;L. Martinez;Inter;Meio-Campo;Right;ST;174;72;23;85;89; 4; 8;4;3; 3;83;82;71;85;48;84;145000; 78000000
175943;D. Mertens;Napoli;Atacante;Right;CF;169;61;34;84;84; 0;10;4;3; 4;84;82;80;88;34;50;105000; 20500000
183277;E. Hazard;Real Madrid CF;Atacante;Right;LW;175;74;30;84;84; 0;12;4;4; 4;83;80;82;88;35;63;220000; 40500000
203376;V. van Dijk;Liverpool;Defensor;Right;CB;193;92;29;90;90; 0;10;3;4; 2;81;60;71;72;91;86;240000;100000000
227813;O. Zinchenko;Manchester City;Defensor;Left;CM;175;64;24;79;82; 3;11;3;2; 2;73;65;80;80;77;69; 90000; 22000000
230938;F. Kessie;AC Milan;Atacante;Right;CDM;183;88;24;84;86; 2;11;4;3; 4;78;76;74;80;82;87; 51000; 49500000
237715;P. Cutrone;Empoli;Atacante;Right;ST;183;79;23;73;78; 5; 7;3;1; 4;72;71;55;71;29;69; 51000;  4700000
240273;E. Smith Rowe;Arsenal;Atacante;Right;CAM;182;72;20;80;87; 7; 8;4;1; 4;81;70;76;81;32;61; 65000; 42000000
242578;B. Badiashile;AS Monaco;Defensor;Left;CB;194;75;20;76;84; 8; 7;3;2; 2;65;47;67;59;77;76; 29000; 15500000
242879;M. Vandevoordt;KRC Genk;Goleiro;Right;GK;190;79;19;70;84;14;70;3;1; 1;73;70;65;73;40;63;  3000;  3300000
245367;X. Simons;Paris Saint-Germain;Meio-Campo;Right;CAM;168;58;18;69;81;12;11;3;1; 3;71;63;68;73;54;64; 13000;  3300000
247103;D. Hancko;AC Sparta Praha;Defensor;Left;CB;188;80;23;77;85; 8;12;3;1; 2;77;61;69;70;77;79;   950; 22000000
261050;Francisco Conceicao;FC Porto;Atacante;Left;LM;170;64;18;72;86;14; 6;2;1; 4;79;61;66;78;32;44;  3000;  5500000
261616;Q. Merlin;FC Nantes;Defensor;Left;LM;173;67;19;67;84;17;11;2;1; 2;66;57;68;73;60;57;  4000;  2500000
262880;R. Onyedika;FC Midtjylland;Meio-Campo;Right;CDM;184;78;20;69;81;12; 5;3;1; 3;74;53;61;64;64;76;  8000;  3200000
266891;M. Lazetic;AC Milan;Meio-Campo;Right;ST;192;80;17;65;85;20; 7;3;1; 3;68;66;54;66;34;64;  2000;  1900000
197445;D. Alaba;Real Madrid CF;Defensor;Left;CB;180;78;29;85;85; 0; 7;4;4; 2;79;71;83;80;84;77;210000; 45000000
200104;H. Son;Tottenham Hotspur;Atacante;Right;LW;183;78;28;89;89; 0;13;5;4; 4;88;88;82;86;42;69;240000;104000000
201455;G. Kondogbia;Atlético de Madrid;Defensor;Left;CDM;188;80;28;79;79; 0;10;2;2; 2;70;74;75;76;80;88; 58000; 17500000
202652;R. Sterling;Manchester City;Atacante;Right;LW;170;69;26;87;87; 0;12;3;4; 4;91;80;79;87;45;67;240000; 87000000
205452;A. Rudiger;Chelsea;Defensor;Right;CB;190;85;28;86;87; 1;15;3;2; 2;80;53;70;67;86;85;170000; 64500000
208330;A. Januzaj;Real Sociedad;Atacante;Left;RW;186;75;26;81;81; 0;10;4;1; 4;79;76;80;83;30;57; 45000; 28000000
208596;A. Belotti;Torino F.C.;Defensor;Right;ST;181;84;27;80;80; 0; 7;5;3; 2;76;80;58;76;38;83; 57000; 23000000
216433;A. El Ghazi;Everton;Atacante;Right;ST;188;90;26;75;75; 0; 9;4;1; 4;73;78;70;76;35;68; 53000;  6000000
224490;Z. Celik;LOSC Lille;Defensor;Right;RWB;180;78;24;77;80; 3;14;3;2; 2;78;59;70;72;74;78; 27000; 13500000
225100;J. Gomez;Liverpool;Defensor;Right;CB;188;77;24;81;86; 5;13;3;2; 2;81;30;66;69;81;78; 90000; 35000000
232432;L. Jovic;Real Madrid CF;Atacante;Right;ST;182;85;23;79;84; 5; 7;5;1; 4;75;79;68;78;29;74;130000; 27000000
232656;T. Hernandez;AC Milan;Defensor;Left;LB;184;81;23;84;89; 5;10;3;3; 2;93;72;76;81;78;83; 51000; 59500000
233500;L. Sinisterra;Feyenoord;Atacante;Right;LW;172;60;22;79;86; 7;13;4;1; 4;89;72;71;85;53;64; 14000; 35500000
235073;G. Kobel;Borussia Dortmund;Goleiro;Right;GK;195;88;23;82;87; 5;80;3;1; 1;83;80;74;86;35;79; 44000; 37000000
238074;R. James;Chelsea;Defensor;Right;RWB;178;87;21;83;87; 4;12;3;2; 2;80;69;81;81;78;81; 90000; 49500000
239580;Bremer;Torino F.C.;Defensor;Right;CB;188;82;24;80;85; 5;15;2;1; 2;76;51;54;64;83;77; 41000; 29000000
241464;Pau Torres;Villarreal CF;Defensor;Left;CB;191;80;24;82;89; 7;13;3;2; 2;72;38;67;70;84;80; 35000; 56500000
242656;I. Meslier;Leeds United;Goleiro;Left;GK;196;74;21;77;84; 7;76;2;1; 1;79;76;71;81;38;73; 34000; 18500000
242816;Riqui Puig;FC Barcelona;Meio-Campo;Right;CAM;169;56;21;74;82; 8;15;3;1; 3;67;61;73;80;58;54; 67000;  9500000
243245;O. Kokcu;Feyenoord;Atacante;Right;CM;175;68;20;78;85; 7; 6;5;1; 4;73;70;80;78;63;75; 10000; 27500000
246791;M. Solomon;Shakhtar Donetsk;Atacante;Right;CAM;170;67;21;76;86;10;11;4;1; 4;81;71;74;79;43;57;   800; 17000000
247361;B. Aaronson;FC Red Bull Salzburg;Defensor;Right;RM;176;66;20;73;81; 8;13;3;1; 2;82;66;68;78;52;61; 16000;  6500000
256035;K. Sulemana;Stade Rennais FC;Atacante;Right;RM;174;69;19;75;85;10;13;4;1; 4;93;69;66;80;28;63; 22000; 12000000
256408;S. Simon;River Plate;Atacante;Right;CAM;181;74;19;74;85;11;15;2;1; 4;76;63;72;76;66;71;  9000;  9000000
256612;Evanilson;FC Porto;Atacante;Right;ST;183;80;21;77;86; 9;11;4;1; 4;74;76;62;75;25;68; 12000; 24000000
256903;Goncalo Ramos;SL Benfica;Atacante;Right;ST;184;79;20;74;85;11; 9;4;1; 4;77;72;64;73;39;80; 10000;  9500000
257319;A. Virginius;FC Sochaux-Montbéliard;Atacante;Right;RM;175;65;18;65;82;17;10;3;1; 4;87;56;55;68;27;40;   700;  1800000
257534;C. Palmer;Manchester City;Atacante;Left;CAM;189;74;19;67;85;18; 6;3;1; 4;77;65;62;70;45;57; 20000;  2600000
264453;M. van de Ven;VfL Wolfsburg;Defensor;Left;CB;193;89;20;68;83;15;13;3;1; 2;72;43;56;60;67;73; 13000;  2700000
242418;T. Lamptey;Brighton & Hove Albion;Defensor;Right;RWB;163;62;20;75;84; 9;13;3;1; 2;87;44;66;76;70;52; 32000; 12000000
243580;L. Openda;Vitesse;Atacante;Right;ST;174;78;21;73;82; 9; 8;3;1; 4;93;71;64;72;26;75; 17000;  7000000
245155;M. Kudus;Ajax;Atacante;Left;CAM;177;70;20;76;84; 8;12;3;1; 4;88;71;70;81;60;75; 12000; 16500000
246646;M. Caqueret;Olympique Lyonnais;Meio-Campo;Right;CM;174;63;21;79;85; 6; 5;3;2; 3;75;58;73;81;75;69; 43000; 26000000
247181;G. Plata;Real Valladolid CF;Atacante;Left;CAM;178;65;20;76;86;10; 8;3;1; 4;86;68;69;81;43;63; 10000; 16500000
247888;S. Esposito;FC Basel 1893;Atacante;Right;CAM;186;75;18;70;87;17;12;3;1; 4;71;69;70;74;38;59; 14000;  4000000
256942;E. Martel;FK Austria Wien;Defensor;Right;CB;187;81;19;67;84;17;10;3;1; 2;66;46;58;59;67;72;  9000;  2500000
258683;I. Ilic;Hellas Verona;Meio-Campo;Left;CM;187;75;20;74;86;12;10;3;1; 3;72;66;74;75;65;69; 17000; 10000000
202126;H. Kane;Tottenham Hotspur;Atacante;Right;ST;188;89;27;89;89; 0;10;5;4; 4;68;92;83;82;47;83;230000;112000000
205600;S. Umtiti;FC Barcelona;Defensor;Left;CB;182;75;27;79;79; 0;10;3;3; 2;65;62;68;67;79;75;115000; 16000000
207439;L. Paredes;Paris Saint-Germain;Meio-Campo;Right;CM;180;75;27;80;81; 1;14;4;2; 3;66;71;82;78;76;79; 76000; 21500000
211110;P. Dybala;Juventus;Atacante;Left;CF;177;75;27;87;87; 0; 4;3;3; 4;80;85;86;90;40;60;160000; 86500000
215914;N. Kante;Chelsea;Meio-Campo;Right;CDM;168;70;30;90;90; 0;12;3;4; 3;78;66;75;82;87;83;230000;100000000
226491;K. Tierney;Arsenal;Defensor;Left;LWB;178;70;24;81;87; 6;16;3;2; 2;84;60;75;78;76;79; 74000; 38000000
228251;L. Pellegrini;Roma;Atacante;Right;CAM;186;77;25;83;87; 4; 7;3;2; 4;79;76;83;83;73;78; 72000; 50500000
230918;T. Chalobah;Chelsea;Defensor;Right;CB;191;84;21;76;82; 6; 5;3;1; 2;65;47;65;68;76;77; 53000; 11000000
233064;M. Mount;Chelsea;Atacante;Right;CAM;180;74;22;83;89; 6;12;4;3; 4;75;80;84;83;55;67;120000; 58500000
233260;A. Vega;Club Deportivo Guadalajara;Atacante;Right;CAM;173;77;23;76;82; 6;11;3;1; 4;80;75;74;80;30;74; 42000; 12000000
237221;J. Foyth;Villarreal CF;Defensor;Right;CB;187;69;23;77;82; 5;15;3;1; 2;69;46;69;72;78;76; 25000; 15000000
239015;E. Dennis;Watford;Atacante;Right;ST;175;66;23;76;80; 4; 7;3;1; 4;87;74;62;77;38;71; 46000; 11000000
241508;M. Damsgaard;U.C. Sampdoria;Atacante;Right;CAM;180;71;20;76;86;10;10;3;2; 4;84;68;71;81;48;62; 15000; 16500000
241928;A. Sambi Lokonga;Arsenal;Meio-Campo;Right;CM;183;73;21;75;83; 8; 7;3;1; 3;66;58;75;78;69;69; 47000; 12500000
242332;G. Busio;Venezia FC;Defensor;Right;CAM;170;61;19;71;85;14;15;4;1; 2;66;63;69;75;62;66;  8000;  4400000
242418;T. Lamptey;Brighton & Hove Albion;Defensor;Right;RWB;163;62;20;75;84; 9;13;3;1; 2;87;44;66;76;70;52; 32000; 12000000
189511;Sergio Busquets;FC Barcelona;Defensor;Right;CDM;189;76;32;84;84; 0; 8;3;4; 2;42;62;79;79;81;73;175000; 28000000
190871;Neymar Jr;Paris Saint-Germain;Atacante;Right;LW;175;68;29;90;90; 0; 9;5;5; 4;89;83;86;94;37;63;220000;117500000
203263;H. Maguire;Manchester United;Defensor;Right;CB;194;100;28;81;82; 1;16;3;3; 2;50;56;68;69;81;85;120000; 24500000
208722;S. Mane;Liverpool;Atacante;Right;LW;175;69;29;89;89; 0;10;4;4; 4;91;83;80;88;44;77;270000;101000000
210315;De Tomas;RCD Espanyol de Barcelona;Atacante;Right;ST;180;79;26;82;83; 1;11;4;1; 4;77;83;77;82;40;78; 32000; 36500000
227236;A. Zambo Anguissa;Napoli;Meio-Campo;Right;CDM;184;78;25;79;82; 3;11;3;1; 3;78;67;71;81;81;84; 62000; 23000000
229261;D. Zakaria;Juventus;Defensor;Right;CDM;191;81;24;81;86; 5;12;3;2; 2;83;64;73;77;80;85; 68000; 35500000
231447;D. Malen;Borussia Dortmund;Meio-Campo;Right;ST;178;77;22;79;85; 6; 9;4;2; 3;88;78;72;83;35;73; 56000; 28500000
232580;Gabriel;Arsenal;Defensor;Left;CB;190;87;23;81;87; 6; 8;2;2; 2;68;36;60;58;83;80; 74000; 37000000
232999;T. Adams;RB Leipzig;Defensor;Right;CDM;175;72;22;76;81; 5;13;3;2; 2;80;48;69;73;73;76; 46000; 10500000
233510;T. Chong;Birmingham City;Atacante;Left;LM;185;75;21;70;80;10; 7;3;1; 4;82;64;67;69;45;62; 35000;  3600000
235243;M. de Ligt;Juventus;Defensor;Right;CB;189;89;21;85;89; 4;11;3;3; 2;75;59;61;69;84;87; 81000; 71000000
236772;D. Szoboszlai;RB Leipzig;Atacante;Right;CAM;186;74;20;79;87; 8;10;4;1; 4;79;79;81;80;34;64; 54000; 38500000
238216;C. Gallagher;Crystal Palace;Meio-Campo;Right;CM;182;74;21;78;85; 7; 6;2;1; 3;72;75;75;77;65;71; 69000; 28500000
240709;R. Baku;VfL Wolfsburg;Defensor;Right;RM;176;75;23;80;85; 5; 8;4;2; 2;83;73;73;81;70;78; 59000; 32000000
241187;L. Geertruida;Feyenoord;Defensor;Right;CB;185;73;20;76;84; 8;11;3;1; 2;80;52;65;71;76;75;  8000; 15500000
241436;C. Bassey;Rangers FC;Defensor;Left;CB;185;76;21;68;79;11; 7;3;1; 2;80;43;63;66;65;80; 13000;  2500000
241487;J. Ferreira;FC Dallas;Atacante;Right;RM;173;64;20;73;83;10;12;4;1; 4;85;72;69;73;43;64;  6000;  6500000
242434;C. Jones;Liverpool;Meio-Campo;Right;CM;185;75;20;75;86;11;13;4;1; 3;68;66;71;79;64;71; 57000; 12500000
242641;R. Ait Nouri;Wolverhampton Wanderers;Defensor;Left;LWB;180;70;20;76;86;10;11;3;1; 2;79;44;69;76;73;61; 43000; 15500000
243057;N. Williams;Fulham;Defensor;Right;RWB;183;72;20;71;82;11;11;3;1; 2;75;45;64;71;67;60; 34000;  3900000
243630;J. David;LOSC Lille;Atacante;Right;ST;180;77;21;79;85; 6; 7;5;2; 4;85;79;71;78;33;71; 34000; 28500000
243854;M. Simakan;RB Leipzig;Defensor;Right;CB;187;82;21;77;85; 8; 6;2;1; 2;70;39;62;64;78;78; 41000; 22000000
245037;Eric Garcia;FC Barcelona;Defensor;Right;CB;182;76;20;79;85; 6; 9;3;2; 2;65;44;70;68;81;72; 84000; 24500000
246045;P. De la Vega;Club Atlético Lanús;Atacante;Right;RM;177;71;20;74;85;11; 9;3;1; 4;86;70;69;76;50;73; 13000;  9500000
246053;J. Gelhardt;Leeds United;Atacante;Left;CAM;179;76;19;71;84;13;13;3;1; 4;75;71;61;75;28;70; 27000;  4500000
246923;J. Ramsey;Aston Villa;Atacante;Right;CAM;180;72;20;74;85;11; 9;3;1; 4;73;72;71;77;63;73; 37000;  9000000
253293;B. Ocampo;Club Nacional de Football;Defensor;Right;RM;175;74;22;74;83; 9;14;3;1; 2;83;67;71;78;47;62;  1000;  9500000
253473;S. Ricci;Torino F.C.;Meio-Campo;Right;CDM;178;72;19;71;86;15;12;3;1; 3;75;55;70;71;71;71; 16000;  4400000
254566;P. Wimmer;DSC Arminia Bielefeld;Atacante;Right;RM;182;77;20;75;85;10;13;4;1; 4;81;65;69;77;48;73; 17000; 12500000
266032;J. Bynoe;Borussia Dortmund;Defensor;Right;RM;175;70;16;65;85;20; 5;3;1; 2;81;57;55;72;24;50;  2000;  1900000
268421;M. Tel;Stade Rennais FC;Atacante;Right;CAM;183;78;16;64;84;20; 9;3;1; 4;79;58;58;69;26;59;  2000;  1600000
233795;B. Brereton Diaz;Blackburn Rovers;Defensor;Right;ST;188;75;22;75;82; 7;12;3;1; 2;84;73;63;74;41;76; 38000; 11500000
234236;P. Schick;Bayer 04 Leverkusen;Atacante;Left;ST;191;85;25;83;85; 2;15;3;3; 4;78;82;71;82;36;74; 77000; 46000000
235212;A. Hakimi;Paris Saint-Germain;Defensor;Right;RB;181;73;22;85;89; 4; 8;4;2; 2;94;75;80;82;76;79;100000; 73000000
235619;M. Edwards;Sporting CP;Atacante;Left;CAM;168;65;22;77;83; 6;12;3;1; 4;85;68;69;84;33;46; 14000; 17000000
235883;R. Sessegnon;Tottenham Hotspur;Defensor;Left;LM;178;70;21;75;83; 8;11;3;1; 2;82;65;72;77;68;66; 44000; 12000000
237679;R. Kolo Muani;FC Nantes;Atacante;Right;ST;187;73;22;77;84; 7;14;3;1; 4;86;72;62;80;38;62; 26000; 21500000
242238;O. Solet;FC Red Bull Salzburg;Defensor;Right;CB;192;81;21;72;82;10;14;4;1; 2;85;42;58;66;70;80; 13000;  4900000
244260;Dani Olmo;RB Leipzig;Atacante;Right;CAM;179;72;23;82;87; 5;15;4;3; 4;67;76;81;86;50;60; 78000; 46000000
247325;C. Cowell;San Jose Earthquakes;Atacante;Right;CAM;182;75;17;67;82;15;13;3;1; 4;88;62;57;69;34;75;   500;  2300000
252064;L. Krejci;AC Sparta Praha;Defensor;Left;CB;191;86;22;76;84; 8; 5;3;1; 2;67;66;67;68;74;84;   900; 16000000
254310;Frances;Real Zaragoza;Defensor;Right;CB;180;70;18;72;82;10;12;4;1; 2;71;34;60;60;73;70;  2000;  4600000
256958;Fabio Vieira;FC Porto;Atacante;Left;CAM;176;63;21;76;86;10; 5;3;1; 4;75;70;77;77;38;52; 10000; 17000000
200145;Casemiro;Real Madrid CF;Meio-Campo;Right;CDM;185;84;29;89;89; 0;14;3;3; 3;65;73;76;73;86;90;310000; 88000000
201153;Morata;Juventus;Meio-Campo;Right;ST;190;84;28;81;81; 0; 5;4;3; 3;82;78;72;79;31;77; 71000; 26500000
208421;Saul;Chelsea;Atacante;Left;CM;184;75;26;80;81; 1;13;4;3; 4;71;76;77;79;78;77; 58000; 24500000
210008;A. Rabiot;Juventus;Atacante;Left;CM;192;80;26;81;82; 1;12;3;2; 4;75;74;76;79;76;79; 87000; 30000000
215716;A. Mitrovic;Fulham;Meio-Campo;Right;ST;189;90;26;78;79; 1;12;4;1; 3;63;79;57;71;27;87; 64000; 17000000
222028;J. Weigl;SL Benfica;Meio-Campo;Right;CDM;186;80;25;79;82; 3;14;3;2; 3;59;64;75;77;79;74; 16000; 23000000
222077;M. Locatelli;Juventus;Meio-Campo;Right;CM;185;75;23;82;86; 4;12;4;2; 3;63;72;79;78;79;79; 74000; 40000000
224232;N. Barella;Inter;Defensor;Right;CM;172;68;24;85;88; 3; 5;3;3; 2;79;76;82;84;77;81;130000; 73000000
225263;D. Caleta;Olympique de Marseille;Defensor;Right;CB;192;89;24;78;83; 5; 9;3;2; 2;63;39;60;62;79;82; 31000; 19000000
225669;K. Ehizibue;1. FC Köln;Defensor;Right;RB;189;78;26;72;74; 2;10;2;1; 2;88;57;63;70;66;76; 18000;  2700000
228789;Robert Sanchez;Brighton & Hove Albion;Goleiro;Right;GK;197;85;23;77;83; 6;75;4;1; 1;78;75;71;80;45;77; 33000; 13500000
230977;M. Almiron;Newcastle United;Atacante;Left;RM;174;70;27;78;78; 0; 9;2;1; 4;86;71;73;79;53;62; 43000; 15000000
231281;T. Alexander;Liverpool;Defensor;Right;CM;180;69;22;87;90; 3;15;4;3; 2;80;69;89;80;80;73;150000;102500000
233795;B. Brereton Diaz;Blackburn Rovers;Defensor;Right;ST;188;75;22;75;82; 7;12;3;1; 2;84;73;63;74;41;76; 38000; 11500000
    41;Iniesta;Vissel Kobe;Atacante;Right;CAM;171;68;37;79;79; 0;13;4;4; 4;49;70;84;81;59;51; 10000;  5500000
184941;A. Sanchez;Inter;Atacante;Right;CAM;168;62;32;80;80; 0;10;4;4; 4;77;77;78;84;43;67;105000; 17000000
188567;P. Aubameyang;FC Barcelona;Atacante;Right;ST;187;80;32;85;85; 0; 9;4;3; 4;87;84;74;79;36;68;220000; 43500000
